Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
A0310D,Swing bed clinical change assessment,MDS3.0,1.14,LOINC,2.63,58107-4,Swing bed clinical change assessment [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA32-8|LA33-6,0|1,No|Yes
A0310E,First assessment since most recent entry,MDS3.0,1.14,LOINC,2.63,54587-1,First assessment since the most recent admission &or reentry [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA32-8|LA33-6,0|1,No|Yes
A0310F,Entry/discharge reporting,MDS3.0,1.14,LOINC,2.63,58108-2,Entry &or discharge reporting [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA12627-8|LA12628-6|LA12629-4|LA12630-2|LA9-3,01|10|11|12|99,Entry tracking record|Discharge assessment - return not anticipated|Discharge assessment - return anticipated|Death in facility tracking record|None of the above
A0310G,Planned/unplanned discharge,MDS3.0,1.14,LOINC,2.63,71440-2,Discharge [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA20090-0|LA28017-4,1|2,Planned|Unplanned
A0310H,SNF PPS part A discharge (end of stay) assessment,MDS3.0,1.14,LOINC,2.63,86525-3,SNF Part A PPS discharge assessment [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA32-8|LA33-6,0|1,No|Yes
A0410,Submission requirement,MDS3.0,1.14,LOINC,2.63,86526-1,Unit certification or licensure designation [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA27983-8|LA27984-6|LA27985-3,1|2|3,Unit is neither Medicare nor Medicaid certified and MDS data is not required by the State|Unit is neither Medicare nor Medicaid certified but MDS data is required by the State|Unit is Medicare and/or Medicaid certified
A0500,Legal name of {patient/resident},MDS3.0,1.14,LOINC,2.63,54503-8,Legal name of patient,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0500A,{Patient/resident} first name,MDS3.0,1.14,LOINC,2.63,45392-8,First name,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0500B,{Patient/resident} middle initial,MDS3.0,1.14,LOINC,2.63,45393-6,Middle initial,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0500C,{Patient/resident} last name,MDS3.0,1.14,LOINC,2.63,45394-4,Last name,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0500D,{Patient/resident} name suffix,MDS3.0,1.14,LOINC,2.63,45395-1,Name suffix,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0600,Social security and Medicare numbers,MDS3.0,1.14,LOINC,2.63,45966-9,Social Security & Medicare numbers,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0600A,Social security number,MDS3.0,1.14,LOINC,2.63,45396-9,Social Security #,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0600B,Medicare/railroad insurance number,MDS3.0,1.14,LOINC,2.63,45397-7,Medicare or comparable #,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0700,Medicaid number,MDS3.0,1.14,LOINC,2.63,45400-9,Medicaid #,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A0800,Gender,MDS3.0,1.14,LOINC,2.63,46098-0,Sex,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA2-8|LA3-6,1|2,Male|Female
A0900,Birth date,MDS3.0,1.14,LOINC,2.63,21112-8,Birth date,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1000,Race/ethnicity. Check all that apply,MDS3.0,1.14,LOINC,2.63,59362-4,Race or ethnicity OMB.1997,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA10610-6|LA10611-4|LA4457-3|LA6155-1|LA6156-9|LA6214-6,C|E|F|A|B|D,Black or African American|Native Hawaiian or Other Pacific Islander|White|American Indian or Alaska Native|Asian|Hispanic or Latino
A1100,Language,MDS3.0,1.14,LOINC,2.63,54505-3,Language,NC|ND|NO|NOD|NP|NPE|NQ|NSD|SD|SO|SOD|SP|SSD,,,
A1100A,Does  {patient/resident} need or want an interpreter,MDS3.0,1.14,LOINC,2.63,54588-9,Interpreter needed CMS Assessment,NC|ND|NO|NOD|NP|NPE|NQ|NSD|SD|SO|SOD|SP|SSD,LA11137-9|LA32-8|LA33-6,9|0|1,Unable to determine|No|Yes
A1100B,Preferred language,MDS3.0,1.14,LOINC,2.63,54899-0,Preferred language,NC|ND|NO|NOD|NP|NPE|NQ|NSD|SD|SO|SOD|SP|SSD,,,
A1200,Marital status,MDS3.0,1.14,LOINC,2.63,45404-1,Marital status,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA4288-2|LA47-6|LA48-4|LA49-2|LA51-8,4|1|2|3|5,Separated|Never married|Married|Widowed|Divorced
A1300,Optional {patient/resident} items,MDS3.0,1.14,LOINC,2.63,54506-1,Optional resident items,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1300A,Medical record number,MDS3.0,1.14,LOINC,2.63,46106-1,MRN,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1300B,Room number,MDS3.0,1.14,LOINC,2.63,45403-3,Room #,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1300C,Name by which {patient/resident} prefers to be addressed,MDS3.0,1.14,LOINC,2.63,52462-9,Nickname,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1300D,Lifetime occupation(s),MDS3.0,1.14,LOINC,2.63,21843-8,Hx of Usual occupation,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1500,Resident evaluated by PASRR,MDS3.0,1.14,LOINC,2.63,54589-7,Preadmission Screening and Resident Review (PASRR) [CMS Assessment],NC,LA10921-7|LA32-8|LA33-6,9|0|1,Not a Medicaid-certified unit|No|Yes
A1510,Level II PASRR conditions.  Check all that apply,MDS3.0,1.14,LOINC,2.63,71441-0,Level II Preadmission Screening and Resident Review (PASRR) [CMS Assessment],NC,LA18599-3|LA18600-9|LA18601-7,A|B|C,"Serious mental illness|Intellectual disability (""mental retardation"" in federal regulation)|Other related conditions"
A1550,Conditions related to ID/DD status. Check all that apply,MDS3.0,1.14,LOINC,2.63,86527-9,Conditions related to intellectual disability and developmental disability status [CMS Assessment],NC,LA16985-6|LA20088-3|LA24638-1|LA27792-3|LA27793-1|LA9-3,C|A|B|D|E|Z,Epilepsy|Down syndrome|Autism|Other organic condition related to ID/DD|ID/DD with no organic condition|None of the above
A1600,Entry date (date of admission/reentry in {facility/provider}),MDS3.0,1.14,LOINC,2.63,50786-3,Date of entry,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A1700,Type of entry,MDS3.0,1.14,LOINC,2.63,54590-5,Entry type [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA10922-5|LA54-2,1|2,Admission|Reentry
A1800,Entered from,MDS3.0,1.14,LOINC,2.63,85398-6,Admitted from [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA10000-0|LA10064-6|LA10924-1|LA10925-8|LA10928-2|LA10929-0|LA46-8|LA6216-1|LA9928-8,09|04|01|02|05|06|99|07|03,"Long-term care hospital (LTCH)|Psychiatric hospital|Community (private home/apt., board/care, assisted living, group home)|Another nursing home or swing bed|Inpatient rehabilitation facility|ID/DD facility|Other|Hospice|Acute hospital"
A1900,Admission date,MDS3.0,1.14,LOINC,2.63,52455-3,Admission date,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A2000,Discharge date,MDS3.0,1.14,LOINC,2.63,52525-3,Discharge date,NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A2100,Discharge status,MDS3.0,1.14,LOINC,2.63,55128-3,Discharge status [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA10000-0|LA10064-6|LA10924-1|LA10925-8|LA10928-2|LA10929-0|LA10939-9|LA46-8|LA6216-1|LA9928-8,09|04|01|02|05|06|08|99|07|03,"Long-term care hospital (LTCH)|Psychiatric hospital|Community (private home/apt., board/care, assisted living, group home)|Another nursing home or swing bed|Inpatient rehabilitation facility|ID/DD facility|Deceased|Other|Hospice|Acute hospital"
A2200,Previous assessment reference date for significant correction,MDS3.0,1.14,LOINC,2.63,54592-1,Previous assessment reference date for significant correction [CMS Assessment],NC|NP|NQ,,,
A2300,Assessment reference date,MDS3.0,1.14,LOINC,2.54,54593-9,Assessment reference date - observation end date [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|SD|SO|SOD|SP|SS|SSD,,,
A2400,Medicare stay,MDS3.0,1.14,LOINC,2.63,54507-9,Medicare stay [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A2400A,Has {patient/resident} had Medicare-covered stay,MDS3.0,1.14,LOINC,2.63,54594-7,Medicare-covered stay since the most recent entry [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,LA32-8|LA33-6,0|1,No|Yes
A2400B,Start date of most recent Medicare stay,MDS3.0,1.14,LOINC,2.63,54595-4,Start date of most recent Medicare stay [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
A2400C,End date of most recent Medicare stay,MDS3.0,1.14,LOINC,2.63,54596-2,End date of most recent Medicare stay [CMS Assessment],NC|ND|NO|NOD|NP|NPE|NQ|NS|NSD|NT|SD|SO|SOD|SP|SS|SSD|ST,,,
B0100,Comatose,MDS3.0,1.14,LOINC,2.63,54597-0,Comatose in last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
B0200,Hearing,MDS3.0,1.14,LOINC,2.63,54598-8,Hearing.ability to hear in last 7D [CMS Assessment],NC|NP|NQ|SP,LA10941-5|LA10942-3|LA10943-1|LA10944-9,0|1|2|3,"Adequate - no difficulty in normal conversation, social interaction, listening to TV|Minimal difficulty - difficulty in some environments (e.g. when person speaks softly or setting is noisy)|Moderate difficulty - speaker has to increase volume and speak distinctly|Highly impaired - absence of useful hearing"
B0300,Hearing aid,MDS3.0,1.14,LOINC,2.63,54599-6,Hearing aid used during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA32-8|LA33-6,0|1,No|Yes
B0600,Speech clarity,MDS3.0,1.14,LOINC,2.63,54600-2,Speech clarity.description of speech pattern in last 7D [CMS Assessment],NC|NP|NQ|SP,LA10945-6|LA10946-4|LA10947-2,0|1|2,Clear speech - distinct intelligible words|Unclear speech - slurred or mumbled words|No speech - absence of spoken words
B0700,Makes self understood,MDS3.0,1.14,LOINC,2.63,54601-0,Express ideas and wants in last 7D [CMS Assessment],NC|NO|NOD|NP|NQ|SO|SOD|SP,LA10949-8|LA10950-6|LA71-6|LA74-0,1|2|0|3,Usually understood - difficulty communicating some words or finishing thoughts but is able if prompted or given time|Sometimes understood - ability is limited to making concrete requests|Understood|Rarely/never understood
B0800,Ability to understand others,MDS3.0,1.14,LOINC,2.63,54602-8,Understanding verbal content in last 7D [CMS Assessment],NC|NP|NQ|SP,LA10952-2|LA10953-0|LA10954-8|LA74-0,0|1|2|3,"Understands - clear comprehension|Usually understands - misses some part/intent of message but comprehends most conversation|Sometimes understands - responds adequately to simple, direct communication only|Rarely/never understood"
B1000,Vision,MDS3.0,1.14,LOINC,2.63,54603-6,Vision.ability to see in adequate light in last 7D [CMS Assessment],NC|NP|NQ|SP,LA10956-3|LA10957-1|LA10958-9|LA10959-7|LA10960-5,0|1|2|3|4,"Adequate - sees fine detail, such as regular print in newspapers/books|Impaired - sees large print, but not regular print in newspapers/books|Moderately impaired - limited vision; not able to see newspaper headlines but can identify objects|Highly impaired - object identification in question, but eyes appear to follow objects|Severely impaired - no vision or sees only light, colors or shapes; eyes do not appear to follow objects"
B1200,Corrective lenses,MDS3.0,1.14,LOINC,2.63,54604-4,Corrective lenses used in last 7D [CMS Assessment],NC|NP|NQ|SP,LA32-8|LA33-6,0|1,No|Yes
C0100,BIMS: should {patient/resident} interview be conducted,MDS3.0,1.14,LOINC,2.63,54605-1,Brief interview for mental status should be conducted [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA11150-2|LA33-6,0|1,No (resident is rarely/never understood)|Yes
C0200,BIMS interview: repetition of three words,MDS3.0,1.14,LOINC,2.63,52731-7,Repetition of three words,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA137-2|LA6306-0|LA6395-3|LA6404-3,0|1|3|2,None|One|Three|Two
C0300,"Temporal orientation (orientation to year, month, and day)",MDS3.0,1.14,LOINC,2.63,54510-3,"Temporal orientation (orientation to year, month, and day)",NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,,,
C0300A,BIMS interview: able to report correct year,MDS3.0,1.14,LOINC,2.63,52732-5,Temporal orientation - current year,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10008-3|LA10965-4|LA10966-2|LA9960-1,2|0|1|3,Missed by 1 year|Missed by > 5 years or no answer|Missed by 2-5 years|Correct
C0300B,BIMS interview: able to report correct month,MDS3.0,1.14,LOINC,2.63,52733-3,Temporal orientation - current month,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10010-9|LA10969-6|LA9927-0,1|0|2,Missed by 6 days to 1 month|Missed by > 1 month or no answer|Accurate within 5 days
C0300C,BIMS interview: can report correct day of week,MDS3.0,1.14,LOINC,2.63,54609-3,Temporal orientation - current day of the week,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA9960-1|LA9981-7,1|0,Correct|Incorrect or no answer
C0400,Recall,MDS3.0,1.14,LOINC,2.63,52493-4,Recall,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,,,
C0400A,"BIMS interview: able to recall ""sock""",MDS3.0,1.14,LOINC,2.63,52735-8,Recall - sock,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10126-3|LA10134-7|LA10974-6,1|2|0,"Yes, after cueing (""something to wear"")|Yes, no cue required|No - could not recall"
C0400B,"BIMS interview: able to recall ""blue""",MDS3.0,1.14,LOINC,2.63,52736-6,Recall - blue,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10134-7|LA10974-6|LA10978-7,2|0|1,"Yes, no cue required|No - could not recall|Yes, after cueing (""a color"")"
C0400C,"BIMS interview: able to recall ""bed""",MDS3.0,1.14,LOINC,2.63,52737-4,Recall - bed,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10125-5|LA10134-7|LA10974-6,1|2|0,"Yes, after cueing (""a piece of furniture"")|Yes, no cue required|No - could not recall"
C0500,BIMS interview: summary score,MDS3.0,1.14,LOINC,2.63,54614-3,Brief interview for mental status - summary score,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,,,
C0600,Staff assessment mental status: conduct assessment,MDS3.0,1.14,LOINC,2.63,54615-0,Should staff assessment for mental status be conducted [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA28146-1|LA28147-9,0|1,No (resident was able to complete Brief Interview for Mental Status)|Yes (resident was unable to complete Brief Interview for Mental Status)
C0700,Staff assessment mental status: short-term memory OK,MDS3.0,1.14,LOINC,2.63,54616-8,Short-term memory OK in last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA55-9|LA56-7,0|1,Memory OK|Memory Problem
C0800,Staff assessment mental status: long-term memory OK,MDS3.0,1.14,LOINC,2.63,54617-6,Long-term memory OK in last 7D [CMS Assessment],NC|NP|NQ|SP,LA55-9|LA56-7,0|1,Memory OK|Memory Problem
C0900,Staff assessment: memory/recall ability. Check all that apply,MDS3.0,1.14,LOINC,2.63,86583-2,Memory &or recall ability in the last 7D [CMS Assessment],NC|NP|NQ|SP,LA10085-1|LA26729-6|LA27794-9|LA9962-7|LA9998-1,C|Z|D|A|B,Staff names and faces|None of the above were recalled|That he or she is in a nursing home/hospital swing bed|Current season|Location of own room
C1000,Cognitive skills for daily decision making,MDS3.0,1.14,LOINC,2.63,54624-2,Cognitive skills for daily decision making in last 7D [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10985-2|LA10986-0|LA10987-8|LA10988-6,0|1|2|3,Independent - decisions consistent/reasonable|Modified independence - some difficulty in new situations only|Moderately impaired - decisions poor; cues/supervision required|Severely impaired - never/rarely made decisions
C1310,Signs and symptoms of delirium (from CAM),MDS3.0,1.14,LOINC,2.63,86585-7,MDS v3.0 - RAI v1.14.1 - Signs and symptoms of delirium (from CAM) [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,,,
C1310A,CAM: Acute onset mental status change,MDS3.0,1.14,LOINC,2.63,54632-5,Acute onset mental status change [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA32-8|LA33-6,0|1,No|Yes
C1310B,CAM: Inattention,MDS3.0,1.14,LOINC,2.63,54628-3,Inattention in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA10992-8|LA10993-6|LA61-7,1|2|0,"Behavior continuously present, does not fluctuate|Behavior present, fluctuates (comes and goes, changes in severity)|Behavior not present"
C1310C,CAM: Disorganized Thinking,MDS3.0,1.14,LOINC,2.63,54629-1,Disorganized thinking in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA10992-8|LA10993-6|LA61-7,1|2|0,"Behavior continuously present, does not fluctuate|Behavior present, fluctuates (comes and goes, changes in severity)|Behavior not present"
C1310D,CAM: Altered Level of Consciousness,MDS3.0,1.14,LOINC,2.63,54630-9,Altered level of consciousness in last 7D [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA10992-8|LA10993-6|LA61-7,1|2|0,"Behavior continuously present, does not fluctuate|Behavior present, fluctuates (comes and goes, changes in severity)|Behavior not present"
D0100,PHQ: should {patient/resident} mood interview be conducted,MDS3.0,1.14,LOINC,2.63,54634-1,Should resident mood interview be conducted [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA11150-2|LA33-6,0|1,No (resident is rarely/never understood)|Yes
D0200,{Patient/resident} mood interview (PHQ-9),MDS3.0,1.14,LOINC,2.63,54635-1,Should resident mood interview be conducted [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,,,
D0200A1,PHQ9: little interest or pleasure - presence,MDS3.0,1.14,LOINC,2.63,54636-6,Little interest or pleasure in doing things in last 2W.presence,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
D0200A2,PHQ9: little interest or pleasure - frequency,MDS3.0,1.14,LOINC,2.63,54637-4,Little interest or pleasure in doing things in last 2W.frequency,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10997-7|LA10998-5|LA10999-3|LA11000-9,0|1|2|3,Never or 1 day|2-6 days (several days)|7-11 days (half or more of the days)|12-14 days (nearly every day)
D0200B1,"PHQ9: feeling down, depressed - presence",MDS3.0,1.14,LOINC,2.63,54638-2,"Feeling down, depressed or hopeless in last 2W.presence",NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
D0200B2,"PHQ9: feeling down, depressed - frequency",MDS3.0,1.14,LOINC,2.63,54639-0,"Feeling down, depressed or hopeless in last 2W.frequency",NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10997-7|LA10998-5|LA10999-3|LA11000-9,0|1|2|3,Never or 1 day|2-6 days (several days)|7-11 days (half or more of the days)|12-14 days (nearly every day)
D0200C1,PHQ9: trouble with sleep - presence,MDS3.0,1.14,LOINC,2.63,54640-8,"Trouble falling or staying asleep, or sleeping too much in last 2W.presence",NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
D0200C2,PHQ9: trouble with sleep - frequency,MDS3.0,1.14,LOINC,2.63,54641-6,"Trouble falling or staying asleep, or sleeping too much in last 2W.frequency",NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10997-7|LA10998-5|LA10999-3|LA11000-9,0|1|2|3,Never or 1 day|2-6 days (several days)|7-11 days (half or more of the days)|12-14 days (nearly every day)
D0200D1,PHQ9: feeling tired/little energy - presence,MDS3.0,1.14,LOINC,2.63,54642-4,Feeling tired or having little energy in last 2W.presence,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
D0200D2,PHQ9: feeling tired/little energy - frequency,MDS3.0,1.14,LOINC,2.63,54643-2,Feeling tired or having little energy in last 2W.frequency,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10997-7|LA10998-5|LA10999-3|LA11000-9,0|1|2|3,Never or 1 day|2-6 days (several days)|7-11 days (half or more of the days)|12-14 days (nearly every day)
D0200E1,PHQ9: poor appetite or overeating - presence,MDS3.0,1.14,LOINC,2.63,54644-0,Poor appetite or overeating in last 2W.presence,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
D0200E2,PHQ9: poor appetite or overeating - frequency,MDS3.0,1.14,LOINC,2.63,64645-7,Medicare non-therapy Part A billing [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10997-7|LA10998-5|LA10999-3|LA11000-9,0|1|2|3,Never or 1 day|2-6 days (several days)|7-11 days (half or more of the days)|12-14 days (nearly every day)
D0200F1,PHQ9: feeling bad about self - presence,MDS3.0,1.14,LOINC,2.63,54646-5,Feeling bad about yourself - or that you are a failure or have let yourself or your family down in last 2W.presence,NC|ND|NO|NOD|NP|NQ|NSD|SD|SO|SOD|SP|SSD,LA10996-9|LA32-8|LA33-6,9|0|1,No response|No|Yes
